hid,idno,relation,sex,age,age_month,marstat,religion,school_attend,educ_attain,yrs_school,literacy,act_status,labor_force,occupation,industry,migrate_recent,disability,blind,deaf,mental,ch_weight,ch_height,children_born,children_surv,births_12m,hhweight
cd76e499aff,3,3,2,8,,1,6,1,1,2,1,0,0,0,0,11,0,0,0,0,,,,,,294.71082802547767
cd76e499aff,4,3,1,11,,1,6,1,1,5,1,0,0,0,0,11,0,0,0,0,,,,,,294.71082802547767
ce381aefac3,1,1,2,36,,2,6,3,1,4,1,3,2,0,0,30,0,0,0,0,,,2,2,0,220.0220263473054
ce381aefac3,2,2,1,37,,2,6,3,3,10,1,1,1,7,5,30,0,0,0,0,,,,,,220.0220263473054
ce381aefac3,3,3,2,7,,1,6,1,1,1,1,0,0,0,0,10,0,0,0,0,,,,,,220.0220263473054
ce381aefac3,4,3,2,13,,1,6,1,2,7,1,3,0,0,0,10,0,0,0,0,,,,,,220.0220263473054
ce56cd0578a,1,1,1,27,,2,6,3,2,8,1,1,1,7,5,12,0,0,0,0,,,,,,392.94777070063685
ce56cd0578a,2,2,2,25,,2,6,4,1,0,1,1,1,8,3,99,0,0,0,0,,,1,1,0,392.94777070063685
ce56cd0578a,3,3,1,0,1,1,6,2,0,,0,0,0,0,0,30,0,0,0,0,8.42,62.4,,,,392.94777070063685
cec71b255d4,1,1,1,25,,3,6,2,1,0,2,1,1,7,5,20,0,0,0,0,,,,,,312.4163235076284
cec71b255d4,2,4,1,23,,1,6,2,1,0,2,1,1,7,5,10,0,0,0,0,,,,,,312.4163235076284
ced69866901,1,1,2,38,,2,6,3,2,9,1,1,1,9,6,20,0,0,0,0,,,1,1,0,294.71082802547767
ced69866901,2,2,1,39,,2,6,3,2,8,1,1,1,3,8,20,0,0,0,0,,,,,,294.71082802547767
ced69866901,3,3,2,17,,1,6,1,2,10,1,3,2,0,0,10,0,0,0,0,,,0,,0,294.71082802547767
cee5dd955e0,1,1,1,71,,2,6,3,1,4,1,3,2,0,0,11,0,0,0,0,,,,,,428.5930922155689
cee5dd955e0,2,2,2,60,,2,6,4,1,0,2,3,2,0,0,99,0,0,0,0,,,,,,428.5930922155689
cee5dd955e0,3,4,2,12,,1,6,1,1,3,1,3,0,0,0,99,0,0,0,0,,,0,,0,428.5930922155689
cf52042314a,1,1,1,45,,2,6,3,1,3,1,1,1,6,1,12,0,0,0,0,,,,,,374.60999281437125
cf52042314a,2,2,2,44,,2,6,2,1,0,2,1,1,6,1,11,0,0,0,0,,,8,8,0,374.60999281437125
cf52042314a,3,3,2,7,,1,6,1,1,1,1,3,0,0,0,11,0,0,0,0,,,,,,374.60999281437125
cf52042314a,4,3,2,11,,1,6,1,1,1,2,3,0,0,0,11,0,0,0,0,,,,,,374.60999281437125
cf52042314a,5,3,1,13,,1,6,1,1,2,1,3,0,0,0,12,0,0,0,0,,,,,,374.60999281437125
cf52042314a,6,3,2,15,,1,6,3,1,2,1,1,1,6,1,12,0,0,0,0,,,0,,0,374.60999281437125
cf52042314a,7,3,2,18,,1,6,2,1,0,2,3,2,0,0,12,0,0,0,0,,,0,,0,374.60999281437125
cf52042314a,8,3,2,19,,1,6,2,1,0,2,3,2,0,0,12,0,0,0,0,,,0,,0,374.60999281437125
d126d160702,1,1,2,62,,4,6,2,1,0,2,3,2,0,0,20,0,0,0,0,,,8,6,0,428.5930922155689
d4cadd2762b,1,1,1,42,,2,6,3,4,17,1,1,1,2,5,99,0,0,0,0,,,,,,277.00533254332686
d4cadd2762b,2,2,2,39,,2,6,1,2,11,1,1,1,5,6,12,0,0,0,0,,,3,3,0,277.00533254332686
d4cadd2762b,3,3,1,3,45,1,6,1,1,0,0,0,0,0,0,12,0,0,0,0,14.86,97.4,,,,277.00533254332686
d4cadd2762b,4,3,1,3,42,1,6,1,1,0,0,0,0,0,0,12,0,0,0,0,15.3,97.8,,,,277.00533254332686
d4cadd2762b,5,3,1,11,,1,6,1,1,4,1,0,0,0,0,12,0,0,0,0,,,,,,277.00533254332686
d519c654b1f,1,1,1,33,,2,6,3,2,9,1,1,1,7,14,10,0,0,0,0,,,,,,312.4163235076284
d519c654b1f,2,2,2,25,,2,6,3,3,12,1,1,1,4,8,20,0,0,0,0,,,1,1,0,312.4163235076284
d519c654b1f,3,3,1,7,,1,6,1,1,0,1,0,0,0,0,20,0,0,0,0,,,,,,312.4163235076284
d9d377429dd,1,1,1,37,,2,6,3,3,12,1,1,1,9,8,20,0,0,0,0,,,,,,277.00533254332686
d9d377429dd,2,2,2,38,,2,6,3,3,12,1,3,2,0,0,20,0,0,0,0,,,2,2,0,277.00533254332686
d9d377429dd,3,3,2,3,44,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,15.4,98.8,,,,277.00533254332686
d9d377429dd,4,3,2,9,,1,6,1,1,2,1,0,0,0,0,20,0,0,0,0,,,,,,277.00533254332686
db3d4f0388c,1,1,1,43,,2,6,1,3,13,1,1,1,2,12,20,0,0,0,0,,,,,,263.3720910179641
db3d4f0388c,2,2,2,41,,2,6,1,2,10,1,3,2,0,0,99,0,0,0,0,,,5,4,0,263.3720910179641
db3d4f0388c,3,3,1,6,,1,6,1,1,0,2,0,0,0,0,99,0,0,0,0,,,,,,263.3720910179641
db3d4f0388c,4,3,1,15,,1,6,1,2,6,1,3,2,0,0,99,0,0,0,0,,,,,,263.3720910179641
db3d4f0388c,5,3,1,18,,1,6,1,2,6,1,1,1,7,3,20,0,0,0,0,,,,,,263.3720910179641
db3d4f0388c,6,3,1,19,,1,6,1,3,12,1,1,1,7,3,20,0,0,0,0,,,,,,263.3720910179641
db3e9942222,1,1,1,45,,2,6,3,2,7,1,1,1,8,8,11,0,0,0,0,,,,,,294.71082802547767
db3e9942222,2,2,2,45,,2,6,4,1,0,1,1,1,9,15,11,0,0,0,0,,,4,4,0,294.71082802547767
db3e9942222,3,3,2,10,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,,,,294.71082802547767
db3e9942222,4,3,1,12,,1,6,1,2,6,1,3,0,0,0,11,0,0,0,0,,,,,,294.71082802547767
db3e9942222,5,3,1,14,,1,6,1,2,7,1,3,0,0,0,11,0,0,0,0,,,,,,294.71082802547767
db3e9942222,6,3,2,16,,1,6,1,2,8,1,3,2,0,0,11,0,0,0,0,,,0,,0,294.71082802547767
dbeb3e26a04,1,1,1,48,,2,6,3,2,9,1,1,1,6,1,10,0,0,0,0,,,,,,220.0220263473054
dbeb3e26a04,2,2,2,47,,2,6,3,2,7,1,1,1,6,1,11,0,0,0,0,,,0,,0,220.0220263473054
dbeb3e26a04,3,3,2,8,,1,6,1,1,1,1,0,0,0,0,12,0,0,0,0,,,,,,220.0220263473054
dbeb3e26a04,4,3,2,10,,1,6,1,1,2,1,0,0,0,0,12,0,0,0,0,,,,,,220.0220263473054
dbeb3e26a04,5,3,1,13,,1,6,1,2,6,1,3,0,0,0,12,0,0,0,0,,,,,,220.0220263473054
dbeb3e26a04,6,3,1,17,,1,6,1,2,9,1,3,2,0,0,12,1,0,0,0,,,,,,220.0220263473054
dbeb3e26a04,7,3,1,18,,1,6,1,2,10,1,3,2,0,0,12,0,0,0,0,,,,,,220.0220263473054
dcdf8b6a2e5,1,1,1,34,,2,6,3,2,10,1,1,1,5,6,20,0,0,0,0,,,,,,392.94777070063685
dcdf8b6a2e5,2,2,2,31,,2,6,3,2,9,1,1,1,9,15,20,0,0,0,0,,,1,1,0,392.94777070063685
dcdf8b6a2e5,3,3,2,3,43,1,6,1,0,,0,0,0,0,0,20,0,0,0,0,15.3,96.4,,,,392.94777070063685
dcdf8b6a2e5,4,4,1,23,,1,6,3,2,8,1,1,1,9,5,20,0,0,0,0,,,,,,392.94777070063685
dcdf8b6a2e5,5,4,1,38,,1,6,3,2,6,1,1,1,9,1,20,0,0,0,0,,,,,,392.94777070063685
dd10a2fc962,1,1,2,53,,2,6,3,1,2,1,3,2,0,0,30,0,0,0,0,,,16,14,0,263.3720910179641
dd10a2fc962,2,3,1,9,,1,6,1,1,0,2,0,0,0,0,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,3,3,1,12,,1,6,1,1,0,2,3,0,0,0,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,4,3,2,15,,1,6,1,2,8,1,3,2,0,0,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,5,3,1,17,,1,6,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,6,3,2,18,,1,6,4,1,0,1,3,2,0,0,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,7,3,1,19,,1,6,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,8,3,1,30,,1,6,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,263.3720910179641
dd10a2fc962,9,3,1,32,,2,6,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,263.3720910179641
dee1e824335,1,1,1,56,,2,6,3,2,11,1,3,2,0,0,30,0,0,0,0,,,,,,263.3720910179641
dee1e824335,2,2,2,44,,2,6,2,1,0,2,3,2,0,0,99,0,0,0,0,,,5,5,0,263.3720910179641
dee1e824335,3,3,2,12,,1,6,1,1,4,1,3,0,0,0,99,0,0,0,0,,,0,,0,263.3720910179641
dee1e824335,4,3,1,15,,1,6,3,1,0,2,3,2,0,0,20,0,0,0,0,,,,,,263.3720910179641
dee1e824335,5,3,1,17,,1,6,3,1,2,2,3,2,0,0,99,0,0,0,0,,,,,,263.3720910179641
dfc842fe3ec,1,1,1,62,,4,6,3,4,18,1,1,1,2,13,30,0,0,0,0,,,,,,312.4163235076284
dfc842fe3ec,2,3,1,25,,1,6,3,4,18,1,2,1,0,0,30,0,0,0,0,,,,,,312.4163235076284
dfc842fe3ec,3,3,2,28,,1,6,3,4,18,1,2,1,0,0,30,0,0,0,0,,,0,,0,312.4163235076284
e48873a5879,1,1,2,42,,1,6,3,3,13,1,3,2,0,0,10,0,0,0,0,,,0,,0,312.4163235076284
e48873a5879,2,4,2,80,,4,6,3,2,7,1,3,2,0,0,11,1,1,0,0,,,8,7,,312.4163235076284
e7625053bdb,1,1,1,44,,2,6,2,1,0,2,1,1,6,1,99,0,0,0,0,,,,,,263.3720910179641
e7625053bdb,2,2,2,41,,2,6,4,1,0,2,1,1,6,1,99,0,0,0,0,,,3,3,0,263.3720910179641
e7625053bdb,3,3,2,10,,1,6,4,1,0,2,3,0,0,0,99,0,0,0,0,,,,,,263.3720910179641
e7625053bdb,4,3,1,17,,1,6,4,1,0,2,1,1,6,1,12,0,0,0,0,,,,,,263.3720910179641
e7625053bdb,5,3,2,19,,1,6,4,1,0,2,1,1,6,1,99,0,0,0,0,,,0,,0,263.3720910179641
e7bfe60f282,1,1,2,63,,4,6,2,1,0,2,1,1,6,1,11,1,1,0,0,,,10,8,0,428.5930922155689
e7bfe60f282,2,3,1,36,,1,6,3,1,3,1,1,1,6,1,11,0,0,0,0,,,,,,428.5930922155689
e8bd5b62402,1,1,1,30,,2,6,4,1,0,1,2,1,0,0,30,0,0,0,0,,,,,,294.71082802547767
e8bd5b62402,2,2,2,27,,2,6,4,1,0,1,3,2,0,0,30,0,0,0,0,,,1,1,0,294.71082802547767
e8bd5b62402,3,3,1,7,,1,6,1,1,1,1,0,0,0,0,30,0,0,0,0,,,,,,294.71082802547767
ea2e69e11cb,1,1,1,43,,2,6,1,3,15,1,1,1,2,12,12,0,0,0,0,,,,,,277.00533254332686
ea2e69e11cb,2,2,2,33,,2,6,4,1,0,1,1,1,1,10,11,0,0,0,0,,,3,3,0,277.00533254332686
ea2e69e11cb,3,3,2,1,15,1,6,2,0,,0,0,0,0,0,0,0,0,0,0,9.34,77.3,,,,277.00533254332686
ea2e69e11cb,4,3,2,4,57,1,6,1,1,0,0,0,0,0,0,11,0,0,0,0,16.55,103.6,,,,277.00533254332686
ea2e69e11cb,5,3,1,7,,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,277.00533254332686
ea3155ad201,1,1,1,45,,2,6,4,1,0,1,1,1,5,10,20,0,0,0,0,,,,,,263.3720910179641
ea3155ad201,2,2,2,47,,2,6,4,1,0,1,1,1,1,10,12,0,1,0,0,,,4,4,0,263.3720910179641
ea3155ad201,3,3,1,13,,1,6,1,2,7,1,3,0,0,0,11,0,0,1,0,,,,,,263.3720910179641
ea3155ad201,4,3,1,14,,1,6,1,2,8,1,3,0,0,0,11,0,0,0,0,,,,,,263.3720910179641
ea3155ad201,5,3,2,18,,1,6,1,3,12,1,3,2,0,0,12,0,0,0,0,,,0,,0,263.3720910179641
ec05b650785,1,1,1,57,,2,5,4,1,0,1,3,2,0,0,30,0,0,0,0,,,,,,294.71082802547767
ec05b650785,2,2,2,53,,2,5,4,1,0,1,3,2,0,0,30,0,0,0,0,,,5,4,0,294.71082802547767
ec05b650785,3,4,1,7,,1,5,1,1,0,1,0,0,0,0,30,0,0,0,0,,,,,,294.71082802547767
ec05b650785,4,4,1,14,,1,5,1,1,4,1,3,0,0,0,30,0,0,0,0,,,,,,294.71082802547767
ec05b650785,5,4,1,19,,1,5,4,1,0,1,1,1,5,6,30,0,0,0,0,,,,,,294.71082802547767
ec05b650785,6,4,2,27,,3,5,4,1,0,1,1,1,5,6,30,0,0,0,0,,,2,2,0,294.71082802547767
ec05b650785,7,4,1,38,,3,5,4,1,0,1,1,1,7,3,30,0,0,0,0,,,,,,294.71082802547767
ec547e6c006,1,1,1,30,,2,6,3,3,11,1,1,1,8,8,12,0,0,0,0,,,,,,392.94777070063685
ec547e6c006,2,2,2,30,,2,6,3,3,12,1,1,1,5,6,12,0,0,0,0,,,1,1,0,392.94777070063685
ec547e6c006,3,3,1,4,58,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,17.57,105.7,,,,392.94777070063685
edf41334dfd,1,1,1,37,,2,6,3,2,8,1,1,1,5,11,10,0,0,0,0,,,,,,220.0220263473054
edf41334dfd,2,2,2,31,,2,6,3,2,8,1,3,2,0,0,20,0,0,0,0,,,3,3,0,220.0220263473054
edf41334dfd,3,3,2,9,,1,6,1,1,1,1,0,0,0,0,20,0,0,0,0,,,,,,220.0220263473054
edf41334dfd,4,3,1,11,,1,6,1,1,3,1,3,0,0,0,20,0,0,0,0,,,,,,220.0220263473054
edf41334dfd,5,3,2,13,,1,6,1,1,4,1,3,0,0,0,20,0,0,0,0,,,0,,0,220.0220263473054
f18be04e912,1,1,1,49,,2,6,1,1,0,2,3,2,0,0,20,0,0,0,0,,,,,,294.71082802547767
f18be04e912,2,2,2,42,,2,6,2,1,0,2,3,2,0,0,20,0,0,0,0,,,4,4,0,294.71082802547767
f18be04e912,3,3,1,12,,1,6,1,1,0,2,3,0,0,0,20,0,0,0,0,,,,,,294.71082802547767
f18be04e912,4,3,1,16,,1,6,1,1,0,2,3,2,0,0,99,0,0,0,0,,,,,,294.71082802547767
f18be04e912,5,3,1,23,,1,6,1,1,0,2,3,2,0,0,99,0,0,0,0,,,,,,294.71082802547767
f398a65413c,1,1,1,27,,2,6,3,1,5,1,1,1,9,15,20,0,0,0,0,,,,,,392.94777070063685
f398a65413c,2,2,2,20,,2,6,3,1,1,2,3,2,0,0,20,0,0,0,0,,,1,1,0,392.94777070063685
f398a65413c,3,3,2,3,38,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,14.36,95.9,,,,392.94777070063685
f40dfab61df,1,1,1,70,,3,6,2,1,0,2,3,2,0,0,20,0,0,0,0,,,,,,428.5930922155689
f4fd1436cbf,1,1,1,50,,2,6,4,1,0,1,1,1,6,1,12,0,0,0,0,,,,,,220.0220263473054
f4fd1436cbf,2,2,2,47,,2,6,4,1,0,1,1,1,6,1,11,0,0,0,0,,,6,5,0,220.0220263473054
f4fd1436cbf,3,3,1,19,,1,6,1,3,10,1,3,2,0,0,11,0,0,0,0,,,,,,220.0220263473054
f4fd1436cbf,4,3,2,22,,1,6,1,3,11,1,3,2,0,0,11,0,0,0,0,,,,,,220.0220263473054
f5128ca9461,1,1,1,44,,2,6,3,2,6,1,1,1,7,6,20,0,0,0,0,,,,,,294.71082802547767
f5128ca9461,2,2,2,43,,2,6,3,2,6,1,1,1,5,14,20,0,0,0,0,,,1,1,0,294.71082802547767
f5128ca9461,3,3,1,14,,1,6,1,2,8,1,3,0,0,0,20,0,0,0,0,,,,,,294.71082802547767
f76e5ade8db,1,1,1,27,,2,6,3,2,9,1,1,1,4,11,99,0,0,0,0,,,,,,277.00533254332686
f76e5ade8db,2,2,2,20,,2,6,1,1,5,1,1,1,4,11,12,0,0,0,0,,,1,1,0,277.00533254332686
f76e5ade8db,3,3,1,2,31,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,12.35,91.3,,,,277.00533254332686
f76e5ade8db,4,4,1,11,,1,6,1,1,4,1,3,0,0,0,12,0,0,0,0,,,,,,277.00533254332686
f76e5ade8db,5,4,2,29,,3,6,3,1,4,1,1,1,4,11,12,0,0,0,0,,,2,2,0,277.00533254332686
f7ba252f4fb,1,1,1,60,,4,6,3,2,10,1,1,1,6,1,10,0,0,0,0,,,,,,428.5930922155689
f8165dadeaa,1,1,1,49,,2,6,3,2,9,1,1,1,5,14,20,0,0,0,0,,,,,,392.94777070063685
f8165dadeaa,2,2,2,32,,2,6,3,3,12,1,2,1,0,0,20,0,0,0,0,,,1,1,0,392.94777070063685
f8165dadeaa,3,3,2,3,43,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,15.13,95.6,,,,392.94777070063685
f99a0d943a2,1,1,1,54,,2,6,4,1,0,1,1,1,5,6,20,0,0,0,0,,,,,,220.0220263473054
f99a0d943a2,2,2,2,51,,2,6,1,2,9,1,3,2,0,0,11,0,0,0,0,,,7,7,0,220.0220263473054
f99a0d943a2,3,3,2,12,,1,6,1,1,5,1,3,0,0,0,11,0,0,0,0,,,0,,0,220.0220263473054
f99a0d943a2,4,3,2,17,,1,6,1,2,10,1,3,2,0,0,10,0,0,0,0,,,0,,0,220.0220263473054
faf1c288a71,1,1,1,38,,2,6,3,2,9,1,1,1,5,6,11,0,0,0,0,,,,,,277.00533254332686
faf1c288a71,2,2,2,34,,2,6,3,2,8,1,1,1,9,15,20,0,0,0,0,,,4,4,0,277.00533254332686
faf1c288a71,3,3,2,2,32,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,12.24,90.2,,,,277.00533254332686
faf1c288a71,4,3,1,8,,1,6,1,1,2,1,0,0,0,0,20,0,1,0,0,,,,,,277.00533254332686
faf1c288a71,5,3,2,10,,1,6,1,1,5,1,3,0,0,0,20,0,0,0,0,,,,,,277.00533254332686
faf1c288a71,6,3,1,16,,1,6,1,2,8,1,1,1,4,6,20,0,0,0,0,,,,,,277.00533254332686
fb9d8476ed6,1,1,1,45,,2,6,3,3,11,1,1,1,8,8,20,0,0,0,0,,,,,,277.00533254332686
fb9d8476ed6,2,2,2,35,,2,6,3,2,8,1,3,2,0,0,20,0,0,0,0,,,4,4,0,277.00533254332686
fb9d8476ed6,3,3,2,2,28,1,6,2,1,0,0,0,0,0,0,20,0,0,0,0,12.51,90.4,,,,277.00533254332686
fb9d8476ed6,4,3,2,8,,1,6,1,1,1,1,0,0,0,0,20,0,0,0,0,,,,,,277.00533254332686
fb9d8476ed6,5,3,2,13,,1,6,1,2,6,1,3,0,0,0,99,0,0,0,0,,,0,,0,277.00533254332686
fb9d8476ed6,6,3,1,14,,1,6,1,2,7,1,3,0,0,0,20,0,0,0,0,,,,,,277.00533254332686
fb9d8476ed6,7,5,2,22,,1,6,3,1,2,2,1,1,9,15,20,0,0,0,0,,,0,,0,277.00533254332686
fbfb41cc16b,1,1,1,68,,2,1,2,1,0,2,1,1,6,1,0,0,0,0,0,,,,,,428.5930922155689
fbfb41cc16b,2,2,2,57,,2,1,2,1,0,2,1,1,6,1,10,0,0,0,0,,,,,,428.5930922155689
fc5eeb0f36d,1,1,1,34,,2,1,3,1,3,1,1,1,9,5,11,1,0,1,0,,,,,,294.71082802547767
fc5eeb0f36d,2,2,2,24,,2,1,4,1,0,1,3,2,0,0,11,0,0,0,0,,,2,2,0,294.71082802547767
fc5eeb0f36d,3,4,2,52,,4,6,4,1,0,1,3,2,0,0,11,0,0,0,0,,,,,,294.71082802547767
feabc61cd28,1,1,1,31,,2,6,3,2,9,1,1,1,5,7,20,0,0,0,0,,,,,,294.71082802547767
feabc61cd28,2,2,2,27,,2,6,3,2,7,1,3,2,0,0,12,0,0,0,0,,,1,1,0,294.71082802547767
feabc61cd28,3,3,1,5,,1,6,1,1,0,2,0,0,0,0,12,0,0,0,0,,,,,,294.71082802547767
fecd3d8c11c,1,1,2,45,,2,6,3,4,18,1,1,1,2,12,12,0,0,0,0,,,3,3,0,277.00533254332686
fecd3d8c11c,2,3,1,2,28,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,13.08,90.9,,,,277.00533254332686
fecd3d8c11c,3,4,1,3,45,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,15.72,98.7,,,,277.00533254332686
fed62374e30,1,1,1,40,,2,6,3,1,3,1,1,1,6,1,10,0,0,0,0,,,,,,220.0220263473054
fed62374e30,2,2,2,33,,2,6,3,1,3,1,1,1,6,1,99,0,0,0,0,,,3,3,0,220.0220263473054
fed62374e30,3,3,2,5,,1,6,1,0,,2,0,0,0,0,99,0,0,0,0,,,,,,220.0220263473054
fed62374e30,4,3,1,7,,1,6,1,1,2,1,0,0,0,0,0,0,0,0,0,,,,,,220.0220263473054
fed62374e30,5,3,2,12,,1,6,1,1,5,1,3,0,0,0,99,1,0,0,0,,,0,,0,220.0220263473054
0484c2ae8dc,1,1,1,42,,2,6,1,3,15,1,1,1,2,12,30,0,0,0,0,,,,,,352.39647459635603
0484c2ae8dc,2,2,2,40,,2,6,1,3,15,1,1,1,2,13,20,0,0,0,0,,,0,,0,352.39647459635603
0484c2ae8dc,3,4,1,75,,4,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,,,,352.39647459635603
0554eeada94,1,1,1,71,,2,6,2,1,0,2,3,2,0,0,10,0,0,0,0,,,,,,240.4520515479188
0554eeada94,2,2,2,65,,2,6,3,1,2,1,1,1,9,15,0,0,0,0,0,,,1,1,0,240.4520515479188
0554eeada94,3,3,1,22,,2,6,1,3,15,1,3,2,0,0,12,0,0,0,0,,,,,,240.4520515479188
0554eeada94,4,3,2,35,,1,6,3,3,12,1,1,1,3,15,12,0,0,0,0,,,0,,0,240.4520515479188
0554eeada94,5,4,1,2,25,1,6,2,0,,0,0,0,0,0,0,0,0,0,0,12.35,84.6,,,,240.4520515479188
0554eeada94,6,4,2,18,,2,6,1,2,8,1,3,2,0,0,12,0,0,0,0,,,1,1,0,240.4520515479188
06a8bc1c1ad,1,1,1,28,,2,1,3,3,12,1,1,1,7,3,12,0,0,0,0,,,,,,262.7267071544956
06a8bc1c1ad,2,2,2,25,,2,1,3,1,5,1,1,1,9,15,12,0,0,0,0,,,2,2,0,262.7267071544956
06a8bc1c1ad,3,3,1,4,53,1,1,1,1,0,0,0,0,0,0,11,0,0,1,0,17.53,104.0,,,,262.7267071544956
06a8bc1c1ad,4,3,1,7,,1,1,1,1,1,1,0,0,0,0,12,0,0,1,0,,,,,,262.7267071544956
0739e7d6f41,1,1,1,68,,2,6,4,1,0,2,3,2,0,0,20,0,0,0,0,,,,,,240.4520515479188
0739e7d6f41,2,2,2,66,,2,6,2,1,0,2,3,2,0,0,99,0,0,0,0,,,7,7,0,240.4520515479188
0739e7d6f41,3,3,1,32,,1,6,4,1,0,1,2,1,0,0,99,0,0,0,0,,,,,,240.4520515479188
0739e7d6f41,4,3,1,37,,1,6,4,1,0,1,2,1,0,0,10,0,0,0,0,,,,,,240.4520515479188
0739e7d6f41,5,3,1,39,,1,6,4,1,0,1,1,1,9,11,10,0,0,0,0,,,,,,240.4520515479188
0739e7d6f41,6,4,1,9,,1,6,1,1,1,2,0,0,0,0,20,0,0,0,0,,,,,,240.4520515479188
0739e7d6f41,7,4,1,12,,1,6,1,1,3,1,3,0,0,0,99,0,0,0,0,,,,,,240.4520515479188
0739e7d6f41,8,4,2,15,,1,6,1,1,4,1,3,2,0,0,10,0,0,0,0,,,0,,0,240.4520515479188
08ba368daea,1,1,1,62,,2,6,4,1,0,1,1,1,5,6,30,0,0,0,0,,,,,,240.4520515479188
08ba368daea,2,2,2,50,,2,6,3,1,4,1,3,2,0,0,99,0,0,0,0,,,2,2,0,240.4520515479188
08ba368daea,3,3,1,24,,1,6,3,2,8,1,1,1,8,8,30,0,0,0,0,,,,,,240.4520515479188
08ba368daea,4,3,2,27,,3,6,3,3,12,1,1,1,5,14,30,0,0,0,0,,,2,2,0,240.4520515479188
08ba368daea,5,4,1,1,13,1,6,2,1,0,0,0,0,0,0,99,0,0,0,0,9.74,77.5,,,,240.4520515479188
08ba368daea,6,4,1,7,,1,6,1,1,1,1,0,0,0,0,20,0,0,0,0,,,,,,240.4520515479188
0aab3883c88,1,1,2,52,,2,6,3,2,9,1,1,1,5,6,10,0,0,0,0,,,3,3,0,352.39647459635603
0aab3883c88,2,2,1,54,,2,6,3,2,6,1,1,1,5,6,99,0,0,0,0,,,,,,352.39647459635603
0eca39a35f5,1,1,1,52,,2,6,3,2,10,1,1,1,7,8,0,0,0,0,0,,,,,,352.39647459635603
0eca39a35f5,2,2,2,54,,2,6,3,2,7,1,3,2,0,0,20,0,0,0,0,,,1,1,0,352.39647459635603
0ed24b0ddc1,1,1,1,42,,2,6,3,2,6,1,1,1,8,8,11,0,0,0,0,,,,,,240.4520515479188
0ed24b0ddc1,2,2,2,39,,2,6,3,2,8,1,3,2,0,0,20,1,0,0,1,,,2,2,0,240.4520515479188
0ed24b0ddc1,3,3,1,9,,1,6,1,1,4,1,0,0,0,0,20,0,0,0,0,,,,,,240.4520515479188
0ed24b0ddc1,4,3,2,13,,1,6,1,2,6,1,3,0,0,0,10,0,0,0,0,,,0,,0,240.4520515479188
0ed24b0ddc1,5,4,2,75,,4,6,3,1,5,1,3,2,0,0,20,0,0,0,0,,,6,5,0,240.4520515479188
0ef271279ac,1,1,1,44,,2,1,4,1,0,2,1,1,6,1,11,0,0,0,0,,,,,,240.4520515479188
0ef271279ac,2,2,2,41,,2,6,4,1,0,2,1,1,9,6,11,0,0,0,0,,,5,5,0,240.4520515479188
0ef271279ac,3,3,2,10,,1,6,1,1,1,2,3,0,0,0,11,0,0,0,0,,,,,,240.4520515479188
0ef271279ac,4,3,2,12,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,0,,0,240.4520515479188
0ef271279ac,5,3,2,16,,1,6,4,1,0,1,1,1,9,15,11,0,0,0,0,,,1,1,1,240.4520515479188
0ef271279ac,6,3,2,19,,1,6,4,1,0,1,1,1,9,15,12,0,0,0,0,,,0,,0,240.4520515479188
0ef271279ac,7,3,2,22,,1,6,4,1,0,1,1,1,9,6,11,0,0,0,0,,,0,,0,240.4520515479188
127ce3c3a91,1,1,1,29,,2,1,3,3,12,1,1,1,7,3,30,0,0,0,0,,,,,,262.7267071544956
127ce3c3a91,2,2,2,22,,2,1,3,3,11,1,3,2,0,0,10,0,0,0,0,,,1,1,0,262.7267071544956
127ce3c3a91,3,3,1,4,50,1,1,1,1,0,0,0,0,0,0,11,0,0,0,0,15.28,100.9,,,,262.7267071544956
14fd71dc1b5,1,1,2,46,,3,6,3,1,2,2,1,1,5,14,99,0,0,0,0,,,4,4,0,382.66716042067844
14fd71dc1b5,2,3,2,18,,1,6,1,2,9,1,3,2,0,0,99,0,0,0,0,,,0,,0,382.66716042067844
14fd71dc1b5,3,3,1,20,,1,6,1,1,0,2,3,2,0,0,20,0,0,0,0,,,,,,382.66716042067844
